iter	Logloss
1512	0.133429706
1513	0.1334275447
1514	0.1334256862
1515	0.1334238352
1516	0.1334221154
1517	0.1334205745
1518	0.1334179165
1519	0.1334168027
1520	0.1334155832
1521	0.1334138672
1522	0.1334111464
1523	0.1334091677
1524	0.1334076524
1525	0.1334064657
1526	0.1334056297
1527	0.133404246
1528	0.1334028698
1529	0.1334005804
1530	0.1333992441
1531	0.1333977107
1532	0.1333960321
1533	0.1333953384
1534	0.1333938352
1535	0.1333927794
1536	0.1333916766
1537	0.1333891785
1538	0.1333868713
1539	0.1333852941
1540	0.1333829317
1541	0.1333791385
1542	0.1333756925
1543	0.1333743343
1544	0.1333728705
1545	0.1333718081
1546	0.1333691061
1547	0.133367262
1548	0.1333657067
1549	0.1333643522
1550	0.1333613147
1551	0.1333598651
1552	0.1333593367
1553	0.1333567299
1554	0.1333558282
1555	0.1333545066
1556	0.1333541558
1557	0.1333525971
1558	0.1333506841
1559	0.1333502376
1560	0.1333483829
1561	0.1333465833
1562	0.1333441703
1563	0.133343422
1564	0.1333412455
1565	0.1333398362
1566	0.1333371744
1567	0.13333475
1568	0.1333329387
1569	0.1333321939
1570	0.1333301239
1571	0.1333262219
1572	0.1333255319
1573	0.1333247801
1574	0.133322816
1575	0.1333194644
1576	0.1333181136
1577	0.1333140179
1578	0.1333133605
1579	0.1333124695
1580	0.1333111131
1581	0.1333095251
1582	0.133307729
1583	0.133306196
1584	0.1333052795
1585	0.1333035017
1586	0.1333003658
1587	0.1332987608
1588	0.1332951352
1589	0.1332942917
1590	0.1332913935
1591	0.1332893999
1592	0.1332884397
1593	0.1332846536
1594	0.1332811054
1595	0.1332795829
1596	0.1332770814
1597	0.1332744564
1598	0.1332722987
1599	0.1332690789
1600	0.1332668996
1601	0.1332661621
1602	0.1332653187
1603	0.1332637049
1604	0.1332614849
1605	0.1332603458
1606	0.1332591557
1607	0.1332572316
1608	0.1332564283
1609	0.1332554096
1610	0.1332543764
1611	0.1332503241
1612	0.1332484621
1613	0.1332453772
1614	0.1332425222
1615	0.1332418613
1616	0.1332397953
1617	0.1332389445
1618	0.1332351221
1619	0.1332344318
1620	0.1332319856
1621	0.1332291455
1622	0.1332281668
1623	0.1332265273
1624	0.1332238622
1625	0.1332221645
1626	0.1332206678
1627	0.1332193024
1628	0.133216765
1629	0.1332158741
1630	0.1332141107
1631	0.1332135011
1632	0.1332119312
1633	0.1332095654
1634	0.1332084485
1635	0.1332065398
1636	0.133203572
1637	0.1332009361
1638	0.1331993007
1639	0.1331971732
1640	0.1331955009
1641	0.1331942354
1642	0.1331933516
1643	0.133192468
1644	0.1331893208
1645	0.1331884447
1646	0.133186783
1647	0.1331836578
1648	0.1331824692
1649	0.1331814395
1650	0.1331803657
1651	0.1331798876
1652	0.1331771824
1653	0.133174765
1654	0.1331734615
1655	0.1331704422
1656	0.133169854
1657	0.1331683207
1658	0.1331666598
1659	0.1331652615
1660	0.133163371
1661	0.1331627284
1662	0.1331616405
1663	0.1331594207
1664	0.1331582306
1665	0.1331567958
1666	0.1331556078
1667	0.1331537057
1668	0.1331530959
1669	0.1331521001
1670	0.1331510083
1671	0.1331495007
1672	0.1331484748
1673	0.1331456535
1674	0.1331447077
1675	0.1331404141
1676	0.1331388425
1677	0.1331376593
1678	0.1331356768
1679	0.1331335959
1680	0.1331332124
1681	0.1331318686
1682	0.1331299258
1683	0.133129294
1684	0.1331267345
1685	0.1331262089
1686	0.133123413
1687	0.133122024
1688	0.1331214143
1689	0.1331204371
1690	0.1331175858
1691	0.1331161583
1692	0.13311422
1693	0.133113592
1694	0.1331122449
1695	0.1331098243
1696	0.133108685
1697	0.1331064798
1698	0.1331060452
1699	0.1331049207
1700	0.1331037451
1701	0.1331030297
1702	0.1331019744
1703	0.1331014556
1704	0.133099221
1705	0.1330986186
1706	0.1330962354
1707	0.1330952752
1708	0.133093961
1709	0.1330915185
1710	0.1330911537
1711	0.1330900332
1712	0.133088343
1713	0.1330869849
1714	0.1330852434
1715	0.1330836478
1716	0.1330817123
1717	0.1330796606
1718	0.1330791862
1719	0.1330786825
1720	0.1330765868
1721	0.1330735421
1722	0.1330731404
1723	0.1330715778
1724	0.1330693471
1725	0.1330667191
1726	0.1330658208
1727	0.1330647884
1728	0.1330628643
1729	0.1330613676
1730	0.1330597319
1731	0.1330578324
1732	0.1330549373
1733	0.1330543679
1734	0.1330537399
1735	0.1330531151
1736	0.1330524321
1737	0.1330504788
1738	0.1330489126
1739	0.1330458895
1740	0.1330443928
1741	0.1330430528
1742	0.1330416289
1743	0.1330407273
1744	0.133038489
1745	0.133038091
1746	0.1330361378
1747	0.1330341591
1748	0.133033137
1749	0.1330316145
1750	0.1330305191
1751	0.1330267481
1752	0.1330235279
1753	0.1330231629
1754	0.1330224912
1755	0.1330210527
1756	0.1330197274
1757	0.1330188804
1758	0.1330166022
1759	0.1330155544
1760	0.1330143095
1761	0.133013152
1762	0.1330122758
1763	0.133010677
1764	0.1330081475
1765	0.1330068477
1766	0.1330056429
1767	0.1330036713
1768	0.1330021342
1769	0.1330017291
1770	0.1329991844
1771	0.1329980086
1772	0.1329968589
1773	0.1329948909
1774	0.1329940002
1775	0.1329928245
1776	0.1329918095
1777	0.1329902433
1778	0.1329869612
1779	0.1329865413
1780	0.132985902
1781	0.1329847447
1782	0.1329824879
1783	0.1329796475
1784	0.1329780522
1785	0.1329759201
1786	0.1329737482
1787	0.1329715648
1788	0.1329705648
1789	0.132967852
1790	0.1329666292
1791	0.132965198
1792	0.1329628323
1793	0.132961412
1794	0.1329587686
1795	0.1329559573
1796	0.132954778
1797	0.1329543472
1798	0.1329525329
1799	0.1329519381
1800	0.1329515764
1801	0.132951208
1802	0.1329486341
1803	0.1329464219
1804	0.1329452902
1805	0.132943618
1806	0.1329425558
1807	0.1329400951
1808	0.1329396205
1809	0.1329390911
1810	0.132937762
1811	0.132935933
1812	0.1329350056
1813	0.1329345748
1814	0.1329336373
1815	0.1329331627
1816	0.1329310854
1817	0.1329303954
1818	0.1329301834
1819	0.13292796
1820	0.1329263972
1821	0.1329255574
1822	0.1329245279
1823	0.1329216693
1824	0.1329203549
1825	0.1329180546
1826	0.1329167477
1827	0.1329156564
1828	0.1329144809
1829	0.1329135318
1830	0.1329126267
1831	0.1329110491
1832	0.132910286
1833	0.1329085226
1834	0.1329078399
1835	0.1329074895
1836	0.1329066828
1837	0.1329059855
1838	0.1329047552
1839	0.1329029734
1840	0.1328987092
1841	0.1328976469
1842	0.1328957338
1843	0.1328943358
1844	0.1328933837
1845	0.1328925294
1846	0.1328906053
1847	0.1328895974
1848	0.1328888234
1849	0.1328874654
1850	0.132885932
1851	0.1328837709
1852	0.1328826682
1853	0.1328817956
1854	0.1328810041
1855	0.1328781163
1856	0.1328750827
1857	0.1328733156
1858	0.1328725496
1859	0.1328704651
1860	0.132868563
1861	0.1328664713
1862	0.1328660661
1863	0.1328654527
1864	0.1328635166
1865	0.1328632245
1866	0.1328613474
1867	0.1328603507
1868	0.1328594051
1869	0.1328589999
1870	0.1328580763
1871	0.1328551269
1872	0.1328540461
1873	0.1328531772
1874	0.1328516074
1875	0.1328504976
1876	0.1328479236
1877	0.1328471678
1878	0.132845222
1879	0.13284359
1880	0.1328429292
1881	0.1328415823
1882	0.1328404177
1883	0.1328389208
1884	0.1328375225
1885	0.1328359894
1886	0.1328335904
1887	0.1328306111
1888	0.1328295341
1889	0.1328283878
1890	0.1328278983
1891	0.1328270368
1892	0.1328263687
1893	0.1328253427
1894	0.132825069
1895	0.1328235029
1896	0.1328219659
1897	0.1328209032
1898	0.1328198737
1899	0.1328185631
1900	0.1328173912
1901	0.1328161973
1902	0.132814715
1903	0.1328131598
1904	0.1328121229
1905	0.1328114183
1906	0.132810765
1907	0.1328087862
1908	0.1328073187
1909	0.1328059314
1910	0.1328055477
1911	0.1328032077
1912	0.1328021525
1913	0.132800415
1914	0.1327998601
1915	0.1327975199
1916	0.1327959135
1917	0.132795311
1918	0.1327949124
1919	0.1327932768
1920	0.1327927036
1921	0.1327896336
1922	0.1327880829
1923	0.1327872651
1924	0.132785856
1925	0.1327851112
1926	0.1327845889
1927	0.1327840401
1928	0.1327826893
1929	0.1327801772
1930	0.132778823
1931	0.1327762711
1932	0.13277239
1933	0.1327715941
1934	0.1327708424
1935	0.132770459
1936	0.1327674141
1937	0.1327650154
1938	0.1327631827
1939	0.1327620581
1940	0.1327606123
1941	0.1327594037
1942	0.1327581989
1943	0.1327571184
1944	0.1327545554
1945	0.1327533652
1946	0.1327525219
1947	0.1327490388
1948	0.1327479981
1949	0.1327451796
1950	0.1327431496
1951	0.1327425508
1952	0.1327415285
1953	0.1327395425
1954	0.1327381112
1955	0.1327375304
1956	0.1327365704
1957	0.1327356905
1958	0.1327352853
1959	0.1327336789
1960	0.1327307728
1961	0.1327291367
1962	0.1327269791
1963	0.1327243615
1964	0.1327218569
1965	0.1327209808
1966	0.1327171621
1967	0.1327139493
1968	0.1327130147
1969	0.1327109818
1970	0.1327086268
1971	0.132707214
1972	0.1327059142
1973	0.1327039355
1974	0.1327014638
1975	0.13270031
1976	0.1326993065
1977	0.1326970105
1978	0.1326958714
1979	0.1326937762
1980	0.132691812
1981	0.1326906623
1982	0.1326894977
1983	0.1326889721
1984	0.1326879644
1985	0.132686179
1986	0.1326845834
1987	0.1326821812
1988	0.1326804616
1989	0.1326786069
1990	0.1326773547
1991	0.1326764532
1992	0.1326752521
1993	0.1326745619
1994	0.1326737074
1995	0.1326713124
1996	0.1326682129
1997	0.1326647736
1998	0.1326639444
1999	0.1326629766
2000	0.1326598805
2001	0.1326577922
2002	0.132655306
2003	0.1326535572
2004	0.1326523744
2005	0.1326511514
2006	0.1326486868
2007	0.1326473981
2008	0.1326456056
2009	0.1326433165
2010	0.1326408593
2011	0.1326405197
2012	0.1326385153
2013	0.132637453
2014	0.1326361058
2015	0.1326340172
2016	0.1326322682
2017	0.1326311474
2018	0.1326297442
2019	0.1326286124
2020	0.1326269257
2021	0.1326253595
2022	0.1326235889
2023	0.1326224022
2024	0.1326212085
2025	0.1326199882
2026	0.1326195605
2027	0.1326167676
2028	0.132616242
2029	0.1326130912
2030	0.132609674
2031	0.1326066912
2032	0.1326061655
2033	0.1326045299
2034	0.1326033215
2035	0.1326012587
2036	0.132600576
2037	0.1325998603
2038	0.1325977097
2039	0.1325965013
2040	0.1325937157
2041	0.1325922882
2042	0.1325910176
2043	0.1325893891
2044	0.1325878668
2045	0.1325861326
2046	0.1325856982
2047	0.1325837782
2048	0.132583059
2049	0.1325818907
2050	0.1325809672
2051	0.1325789079
2052	0.1325778382
2053	0.132576407
2054	0.1325745159
2055	0.1325725591
2056	0.1325719421
2057	0.1325703832
2058	0.1325681015
2059	0.1325665386
2060	0.1325646073
2061	0.1325638661
2062	0.1325625591
2063	0.1325609636
2064	0.1325582874
2065	0.1325563414
2066	0.132555867
2067	0.132555071
2068	0.1325539687
2069	0.1325513838
2070	0.1325496789
2071	0.1325494488
2072	0.1325477914
2073	0.1325448131
2074	0.1325436485
2075	0.1325419253
2076	0.1325409577
2077	0.1325398734
2078	0.1325381246
2079	0.1325348169
2080	0.1325330465
2081	0.1325313123
2082	0.1325305749
2083	0.1325299068
2084	0.1325287932
2085	0.1325268182
2086	0.1325252667
2087	0.1325229885
2088	0.1325213311
2089	0.1325209259
2090	0.1325190821
2091	0.132517808
2092	0.1325160226
2093	0.1325149419
2094	0.1325145221
2095	0.1325138473
2096	0.1325123586
2097	0.1325115553
2098	0.1325101936
2099	0.132508401
2100	0.1325078461
2101	0.1325057979
2102	0.1325048815
2103	0.1325020264
2104	0.1324999638
2105	0.1324992554
2106	0.1324970101
2107	0.1324952975
2108	0.1324923188
2109	0.1324905342
2110	0.1324899648
2111	0.1324881428
2112	0.1324874926
2113	0.1324853316
2114	0.1324844882
2115	0.1324827649
2116	0.1324811986
2117	0.1324794717
2118	0.132476916
2119	0.1324754457
2120	0.1324743505
2121	0.1324713929
2122	0.1324686105
2123	0.1324681175
2124	0.1324662666
2125	0.1324648829
2126	0.1324634078
2127	0.1324628564
2128	0.1324592129
2129	0.1324577268
2130	0.1324560074
2131	0.13245393
2132	0.1324527654
2133	0.1324518964
2134	0.132450626
2135	0.1324485051
2136	0.1324450478
2137	0.1324431054
2138	0.1324409849
2139	0.1324389147
2140	0.1324374178
2141	0.1324368083
2142	0.1324347638
2143	0.1324323072
2144	0.1324305619
2145	0.132429598
2146	0.1324287509
2147	0.1324278492
2148	0.1324266663
2149	0.1324253228
2150	0.1324239574
2151	0.1324231362
2152	0.1324216757
2153	0.1324211134
2154	0.1324190034
2155	0.1324176524
2156	0.1324160387
2157	0.1324147609
2158	0.132412293
2159	0.132409971
2160	0.1324081236
2161	0.1324066997
2162	0.1324034544
2163	0.1324017203
2164	0.1324003438
2165	0.132399318
2166	0.1323983358
2167	0.1323969412
2168	0.1323958206
2169	0.1323954337
2170	0.1323947692
2171	0.1323930456
2172	0.1323913627
2173	0.1323907091
2174	0.1323897669
2175	0.1323893433
2176	0.1323879556
2177	0.1323862976
2178	0.1323854397
2179	0.1323850667
2180	0.1323821166
2181	0.1323812769
2182	0.1323810725
2183	0.1323794779
2184	0.1323783498
2185	0.1323767728
2186	0.13237582
2187	0.1323742099
2188	0.1323725816
2189	0.1323717602
2190	0.1323697851
2191	0.1323689857
2192	0.1323658314
2193	0.1323631741
2194	0.1323627402
2195	0.1323621342
2196	0.1323611923
2197	0.1323584031
2198	0.1323567309
2199	0.1323548985
2200	0.1323544349
2201	0.1323539202
2202	0.1323517555
2203	0.1323501744
2204	0.1323487505
2205	0.1323478306
2206	0.1323464982
2207	0.1323451438
2208	0.1323443843
2209	0.1323436834
2210	0.1323416754
2211	0.1323406026
2212	0.1323394928
2213	0.1323384741
2214	0.1323373168
2215	0.1323362832
2216	0.132335615
2217	0.1323344139
2218	0.1323337529
2219	0.1323332777
2220	0.1323263812
2221	0.1323254538
2222	0.1323242453
2223	0.1323234088
2224	0.1323215287
2225	0.1323189568
2226	0.1323170436
2227	0.1323151123
2228	0.1323131406
2229	0.1323118701
2230	0.132311231
2231	0.1323092048
2232	0.1323085513
2233	0.1323064559
2234	0.132303984
2235	0.1323030568
2236	0.1323013518
2237	0.1322997636
2238	0.1322988326
2239	0.1322982777
2240	0.1322973318
2241	0.1322971822
2242	0.1322962586
2243	0.1322941758
2244	0.1322931899
2245	0.132291412
2246	0.1322900978
2247	0.1322892112
2248	0.1322876851
2249	0.1322871313
2250	0.1322842326
2251	0.1322842471
2252	0.1322838601
2253	0.1322829401
2254	0.1322820791
2255	0.1322804911
2256	0.1322788043
2257	0.1322775776
2258	0.1322770117
2259	0.1322748468
2260	0.132272733
2261	0.1322717911
2262	0.1322709843
2263	0.1322704184
2264	0.1322695933
2265	0.1322679541
2266	0.1322653655
2267	0.1322648289
2268	0.132264495
2269	0.1322626475
2270	0.1322624011
2271	0.132261481
2272	0.1322597906
2273	0.1322580933
2274	0.1322563887
2275	0.1322553372
2276	0.1322534461
2277	0.1322521573
2278	0.1322511717
2279	0.1322480069
2280	0.1322460722
2281	0.1322458239
2282	0.1322443601
2283	0.1322427793
2284	0.1322423558
2285	0.1322408078
2286	0.1322393035
2287	0.1322375109
2288	0.1322347071
2289	0.1322334878
2290	0.1322323162
2291	0.1322310275
2292	0.1322297532
2293	0.1322279349
2294	0.1322268764
2295	0.1322258396
2296	0.1322211371
2297	0.1322198637
2298	0.132217308
2299	0.1322156723
2300	0.1322148582
2301	0.1322131389
2302	0.1322120181
2303	0.1322097364
2304	0.132206246
2305	0.1322041029
2306	0.1322034126
2307	0.1322024484
2308	0.1322007726
2309	0.1321985126
2310	0.1321978627
2311	0.1321961724
2312	0.132194909
2313	0.1321943395
2314	0.1321929774
2315	0.1321920868
2316	0.1321908929
2317	0.1321902943
2318	0.1321888926
2319	0.1321865307
2320	0.1321853806
2321	0.1321842232
2322	0.1321827154
2323	0.1321813135
2324	0.1321804192
2325	0.132180211
2326	0.1321793056
2327	0.1321787178
2328	0.1321778053
2329	0.1321768999
2330	0.1321738514
2331	0.1321726502
2332	0.1321703756
2333	0.1321698321
2334	0.1321678748
2335	0.1321665535
2336	0.1321652939
2337	0.1321643482
2338	0.1321626611
2339	0.1321616646
2340	0.1321601494
2341	0.1321596856
2342	0.1321572323
2343	0.1321563198
2344	0.132154885
2345	0.1321525816
2346	0.1321519793
2347	0.1321517493
2348	0.1321501684
2349	0.132149468
2350	0.1321486939
2351	0.1321473206
2352	0.1321465502
2353	0.1321449619
2354	0.1321436877
2355	0.1321428774
2356	0.1321410995
2357	0.1321397599
2358	0.1321379746
2359	0.1321354193
2360	0.1321342036
2361	0.1321328347
2362	0.1321323638
2363	0.1321312427
2364	0.1321302789
2365	0.1321292055
2366	0.1321280408
2367	0.1321268214
2368	0.1321250479
2369	0.1321238535
2370	0.1321220573
2371	0.132121298
2372	0.1321194979
2373	0.1321172014
2374	0.1321149998
2375	0.1321140068
2376	0.132111933
2377	0.1321100637
2378	0.1321086698
2379	0.1321076
2380	0.1321060375
2381	0.1321043398
2382	0.1321031166
2383	0.1321021565
2384	0.1321011454
2385	0.1320997435
2386	0.1320985716
2387	0.1320976652
2388	0.1320972053
2389	0.132096165
2390	0.1320939201
2391	0.1320920582
2392	0.1320918866
2393	0.132091204
2394	0.1320890867
2395	0.1320870971
2396	0.1320856294
2397	0.1320840745
2398	0.1320830486
2399	0.1320822854
2400	0.132079365
2401	0.1320780106
2402	0.1320778427
2403	0.1320756885
2404	0.1320730893
2405	0.1320722131
2406	0.1320712273
2407	0.1320690297
2408	0.1320686817
2409	0.132067393
2410	0.1320661697
2411	0.1320643661
2412	0.1320630152
2413	0.1320614598
2414	0.1320599631
2415	0.1320595977
2416	0.1320582104
2417	0.1320570311
2418	0.132055483
2419	0.1320537562
2420	0.1320522594
2421	0.1320516939
2422	0.1320506205
2423	0.1320483971
2424	0.1320471557
2425	0.1320464291
2426	0.1320451296
2427	0.1320443517
2428	0.1320437674
2429	0.1320417922
2430	0.132038061
2431	0.1320364652
2432	0.1320353991
2433	0.1320341907
2434	0.1320333838
2435	0.1320328141
2436	0.1320320766
2437	0.1320310253
2438	0.1320298068
2439	0.1320287261
2440	0.1320259113
2441	0.1320236888
2442	0.1320234113
2443	0.1320215714
2444	0.1320205176
2445	0.1320194334
2446	0.1320172065
2447	0.1320167172
2448	0.1320129203
2449	0.1320118615
2450	0.1320105763
2451	0.132008645
2452	0.1320079768
2453	0.1320066259
2454	0.132005933
2455	0.1320042244
2456	0.1320020228
2457	0.1319995619
2458	0.1319982038
2459	0.1319965647
2460	0.1319952467
2461	0.1319932967
2462	0.131992749
2463	0.1319923109
2464	0.1319917012
2465	0.1319906897
2466	0.131988689
2467	0.1319877105
2468	0.1319862719
2469	0.1319857973
2470	0.1319848481
2471	0.1319839572
2472	0.1319827047
2473	0.1319806201
2474	0.1319796637
2475	0.1319792077
2476	0.1319783168
2477	0.1319759623
2478	0.1319740567
2479	0.1319726915
2480	0.1319716072
2481	0.1319713443
2482	0.1319697344
2483	0.1319688728
2484	0.1319673284
2485	0.1319664559
2486	0.1319657333
2487	0.1319646709
2488	0.1319633309
2489	0.1319621559
2490	0.1319615059
2491	0.131960177
2492	0.1319582861
2493	0.1319567638
2494	0.131954252
2495	0.1319525141
2496	0.1319514699
2497	0.1319494583
2498	0.1319483375
2499	0.1319474028
2500	0.1319464426
2501	0.1319456139
2502	0.131942153
2503	0.1319408423
2504	0.1319376661
2505	0.1319365672
2506	0.131935494
2507	0.1319339388
2508	0.1319315585
2509	0.1319307698
2510	0.1319268702
2511	0.1319261838
2512	0.1319256179
2513	0.1319238074
2514	0.1319226171
2515	0.1319220911
2516	0.1319216421
2517	0.131920733
2518	0.1319204738
2519	0.1319198787
2520	0.1319183233
2521	0.1319178303
2522	0.1319167242
2523	0.1319158918
2524	0.1319155743
2525	0.1319142053
2526	0.1319137708
2527	0.1319131172
2528	0.1319118835
2529	0.1319104597
2530	0.1319083741
2531	0.1319066801
2532	0.1319056214
2533	0.1319042634
2534	0.1319027044
2535	0.1319015106
2536	0.1318984329
2537	0.1318974873
2538	0.1318962825
2539	0.1318948658
2540	0.1318942386
2541	0.1318919789
2542	0.1318901754
2543	0.1318891685
2544	0.1318884785
2545	0.1318880147
2546	0.1318876275
2547	0.1318852799
2548	0.1318845752
2549	0.1318836808
2550	0.1318827681
2551	0.1318819174
2552	0.1318809609
2553	0.1318797854
2554	0.1318789967
2555	0.1318782702
2556	0.1318759484
2557	0.1318749115
2558	0.1318731081
2559	0.131871717
2560	0.1318708658
2561	0.1318693033
2562	0.1318676767
2563	0.131866581
2564	0.1318653472
2565	0.1318650588
2566	0.1318635546
2567	0.1318620535
2568	0.131860418
2569	0.131859655
2570	0.1318579172
2571	0.1318570044
2572	0.1318556426
2573	0.1318544085
2574	0.1318525536
2575	0.1318516187
2576	0.131851297
2577	0.1318508477
2578	0.1318476348
2579	0.1318461236
2580	0.1318441559
2581	0.1318435533
2582	0.1318422281
2583	0.1318413883
2584	0.13184022
2585	0.1318397234
2586	0.1318390415
2587	0.1318379753
2588	0.1318363908
2589	0.1318357701
2590	0.131835354
2591	0.1318341821
2592	0.1318333278
2593	0.1318312981
2594	0.1318298707
2595	0.1318289397
2596	0.1318272528
2597	0.1318249894
2598	0.131822912
2599	0.1318216561
2600	0.1318207251
2601	0.1318190968
2602	0.1318182499
2603	0.1318167238
2604	0.1318155007
2605	0.1318144675
2606	0.1318139384
2607	0.1318125474
2608	0.1318113353
2609	0.1318105138
2610	0.1318095171
2611	0.1318091082
2612	0.131807805
2613	0.1318073925
2614	0.1318061257
2615	0.1318039388
2616	0.1318037855
2617	0.1318027045
2618	0.1318008094
2619	0.1317999296
2620	0.131799203
2621	0.1317985308
2622	0.1317971618
2623	0.1317938614
2624	0.1317929269
2625	0.1317916492
2626	0.1317902218
2627	0.1317895683
2628	0.1317889658
2629	0.1317875424
2630	0.131785622
2631	0.1317847679
2632	0.1317836397
2633	0.131782632
2634	0.1317818033
2635	0.1317812085
2636	0.1317795476
2637	0.1317786859
2638	0.1317775833
2639	0.1317752833
2640	0.1317747211
2641	0.1317729175
2642	0.1317719901
2643	0.1317708328
2644	0.13176992
2645	0.1317689019
2646	0.1317681133
2647	0.1317667917
2648	0.1317661603
2649	0.131764415
2650	0.1317618303
2651	0.1317604575
2652	0.1317581203
2653	0.1317575909
2654	0.1317563825
2655	0.1317550501
2656	0.1317531773
2657	0.1317522609
2658	0.1317517534
2659	0.131749836
2660	0.1317473899
2661	0.1317457909
2662	0.1317436735
2663	0.1317428083
2664	0.1317416072
2665	0.13174114
2666	0.1317390481
2667	0.131736551
2668	0.131735715
2669	0.1317329514
2670	0.1317317648
2671	0.1317305493
2672	0.1317296402
2673	0.1317288443
2674	0.1317284578
2675	0.1317275706
2676	0.1317262491
2677	0.1317246464
2678	0.1317230803
2679	0.1317217877
2680	0.1317213062
2681	0.1317197507
2682	0.1317175348
2683	0.1317162351
2684	0.1317159244
2685	0.1317141494
2686	0.1317133797
2687	0.1317124121
2688	0.1317102944
2689	0.1317088341
2690	0.1317075892
2691	0.1317069832
2692	0.1317066659
2693	0.1317053005
2694	0.1317040189
2695	0.1317029127
2696	0.1317022228
2697	0.1317016533
2698	0.1317004668
2699	0.1316996824
2700	0.1316990219
2701	0.1316974081
2702	0.1316968311
2703	0.1316962034
2704	0.1316924758
2705	0.1316909607
2706	0.1316898436
2707	0.1316889346
2708	0.1316866601
2709	0.1316857803
2710	0.1316849447
2711	0.1316835392
2712	0.1316823893
2713	0.1316810641
2714	0.1316797088
2715	0.1316762114
2716	0.1316735647
2717	0.1316725241
2718	0.1316708299
2719	0.1316689388
2720	0.1316662587
2721	0.131665189
2722	0.131663652
2723	0.1316627429
2724	0.1316612534
2725	0.1316603513
2726	0.1316595918
2727	0.1316586864
2728	0.1316574414
2729	0.1316572155
2730	0.1316559045
2731	0.131654477
2732	0.1316535642
2733	0.1316515965
2734	0.1316499389
2735	0.1316495067
2736	0.1316484954
2737	0.1316469509
2738	0.1316456075
2739	0.1316450125
2740	0.1316438223
2741	0.1316417449
2742	0.1316408905
2743	0.1316393753
2744	0.1316342643
2745	0.1316334063
2746	0.1316323292
2747	0.1316300437
2748	0.1316289082
2749	0.1316285673
2750	0.1316278554
2751	0.1316270741
2752	0.1316267038
2753	0.1316252654
2754	0.1316248053
2755	0.1316239035
2756	0.1316232719
2757	0.1316223702
2758	0.1316208552
2759	0.1316192634
2760	0.1316185259
2761	0.1316163573
2762	0.131614583
2763	0.1316138784
2764	0.1316125411
2765	0.13161115
2766	0.1316100258
2767	0.1316084851
2768	0.1316065758
2769	0.1316053856
2770	0.1316039435
2771	0.1316024027
2772	0.1316017711
2773	0.1316003621
2774	0.1315990661
2775	0.1315985366
2776	0.1315977079
2777	0.1315972259
2778	0.1315961051
2779	0.1315952107
2780	0.1315946558
2781	0.1315925055
2782	0.1315908774
2783	0.1315902569
2784	0.131588877
2785	0.1315878146
2786	0.131585416
2787	0.1315849746
2788	0.1315841421
2789	0.1315831856
2790	0.1315810169
2791	0.1315804911
2792	0.1315798267
2793	0.1315784578
2794	0.131576176
2795	0.1315757705
2796	0.1315749274
2797	0.131574398
2798	0.1315735913
2799	0.1315727408
2800	0.131572321
2801	0.1315715798
2802	0.1315714612
2803	0.1315692197
2804	0.1315688945
2805	0.1315673059
2806	0.1315665904
2807	0.1315656814
2808	0.1315639801
2809	0.1315638051
2810	0.1315626441
2811	0.1315610815
2812	0.1315605447
2813	0.1315593107
2814	0.1315585581
2815	0.1315572766
2816	0.1315564548
2817	0.1315543738
2818	0.1315536071
2819	0.1315526834
2820	0.13155065
2821	0.1315498582
2822	0.131548668
2823	0.1315480218
2824	0.1315467185
2825	0.1315455541
2826	0.1315445318
2827	0.1315432105
2828	0.1315411696
2829	0.1315399757
2830	0.1315396291
2831	0.1315384097
2832	0.1315371866
2833	0.1315366937
2834	0.1315355877
2835	0.1315342953
2836	0.1315335067
2837	0.1315328677
2838	0.131531506
2839	0.131528903
2840	0.1315285596
2841	0.1315273731
2842	0.131526139
2843	0.1315243684
2844	0.1315225141
2845	0.1315194511
2846	0.1315155022
2847	0.1315136764
2848	0.1315113034
2849	0.1315104234
2850	0.1315097698
2851	0.1315076523
2852	0.1315069843
2853	0.1315057319
2854	0.1315055589
2855	0.1315040913
2856	0.1315029558
2857	0.1315023056
2858	0.1315018055
2859	0.1315004255
2860	0.1314965991
2861	0.1314939885
2862	0.1314929406
2863	0.1314916342
2864	0.1314905609
2865	0.1314875014
2866	0.1314857562
2867	0.1314851867
2868	0.1314835949
2869	0.131482434
2870	0.1314815979
2871	0.1314809224
2872	0.1314798564
2873	0.1314775856
2874	0.1314770197
2875	0.1314753692
2876	0.1314743071
2877	0.1314713681
2878	0.1314706818
2879	0.1314692982
2880	0.1314690062
2881	0.1314679511
2882	0.1314672907
2883	0.1314669838
2884	0.1314660236
2885	0.1314651367
2886	0.1314618945
2887	0.1314607264
2888	0.1314601569
2889	0.1314579372
2890	0.1314577235
2891	0.1314553394
2892	0.1314542843
2893	0.1314539631
2894	0.1314525323
2895	0.1314512545
2896	0.1314501593
2897	0.1314499221
2898	0.1314488414
2899	0.1314485277
2900	0.1314456145
2901	0.1314449387
2902	0.1314443436
2903	0.1314438105
2904	0.1314393675
2905	0.131438798
2906	0.1314373668
2907	0.1314348187
2908	0.1314324451
2909	0.1314313718
2910	0.1314303094
2911	0.1314292579
2912	0.131428632
2913	0.1314285518
2914	0.1314276318
2915	0.1314272736
2916	0.1314263063
2917	0.1314258172
2918	0.1314243531
2919	0.1314236555
2920	0.1314210963
2921	0.1314198512
2922	0.1314188868
2923	0.1314183356
2924	0.1314179779
